Country Name,Regional Indicator,Year,Life Ladder,Log GDP Per Capita,Social Support,Healthy Life Expectancy At Birth,Freedom To Make Life Choices,Generosity,Perceptions Of Corruption,Positive Affect,Negative Affect,Confidence In National Government
Afghanistan,South Asia,1906,3.782937527,7.660505772,0.520636737,51.70000076,0.530935049,0.237587586,0.775619805,0.613512814,0.267919123,0.435440153
Albania,Central and Eastern Europe,1906,5.510124207,9.326343536,0.784501791,68.16000366,0.601512134,-0.170467481,0.847675204,0.553473175,0.271393239,0.364893705
Algeria,Middle East and North Africa,1906,5.604595661,9.329961777,0.839396894,65.69999695,0.586663485,-0.17657119,0.690116346,0.540058553,0.22971566,
Angola,Sub-Saharan Africa,1906,4.360249996,8.988708496,0.752592862,51.84000015,0.456028581,-0.138629556,0.906300485,0.590808213,0.304890066,0.237090692
Argentina,Latin America and Caribbean,1906,6.468387127,10.09074974,0.901776373,66.54000092,0.747498393,-0.151319563,0.816546202,0.744064212,0.272219121,0.418255478
Armenia,Commonwealth of Independent States,1906,4.319711685,9.23892498,0.676446438,65.27999878,0.501863778,-0.217446491,0.892544389,0.469874054,0.463855445,0.285362303
Australia,North America and ANZ,1906,7.195585728,10.74420547,0.944599032,70.36000061,0.935146272,0.270047575,0.368251741,0.728092372,0.214396909,0.420419186
Austria,Western Europe,1906,7.400688648,10.8836441,0.945142388,70.09999847,0.919703901,0.113813803,0.770585775,0.712149978,0.156674996,0.376573861
Azerbaijan,Commonwealth of Independent States,1906,4.910771847,9.548772812,0.761873245,62.25999832,0.598859072,-0.143209159,0.763154805,0.523312867,0.266093403,0.707989275
Bahrain,Middle East and North Africa,1906,5.027186871,10.77464581,0.911349595,65.48000336,0.681822896,,0.437915266,0.559415758,0.380814761,
Bangladesh,South Asia,1906,4.724443913,8.231357574,0.581765294,62.24000168,0.66768229,-0.048033539,0.764894426,0.537134707,0.183245391,0.705811918
Belarus,Commonwealth of Independent States,1906,5.749043465,9.831532478,0.901961505,63.41999817,0.64524883,-0.220894024,0.657430232,0.515112579,0.180764526,
Belgium,Western Europe,1906,6.935121907,10.78334141,0.92711705,69.51999664,0.855266631,-0.054311134,0.757572532,0.718186975,0.238276809,0.44011718
Benin,Sub-Saharan Africa,1906,3.193468809,7.894076347,0.523027301,53.52000046,0.768971086,-0.111103691,0.805977643,0.563014567,0.230664536,0.582080483
Bolivia,Latin America and Caribbean,1906,6.018894672,8.84689045,0.780819416,62.09999847,0.86237967,-0.016209956,0.839701414,0.699352384,0.408880144,0.435292631
Bosnia and Herzegovina,Central and Eastern Europe,1906,4.773144722,9.309930801,0.778859854,67,0.419789314,-0.013350217,0.95342195,0.468601346,0.338240683,0.194952324
Botswana,Sub-Saharan Africa,1906,4.835938931,9.470852852,0.836743116,51.47999954,0.799410224,-0.194503754,0.814422846,0.694941163,0.171257362,0.662237763
Brazil,Latin America and Caribbean,1906,6.660003662,9.643767357,0.890314102,64.22000122,0.848606348,,0.622543156,0.685310841,0.349758685,0.458935678
Bulgaria,Central and Eastern Europe,1906,4.222297192,9.847709656,0.837966621,65.48000336,0.641256452,-0.178530246,0.938208699,0.50955528,0.236632824,0.342922807
Burkina Faso,Sub-Saharan Africa,1906,3.95500803,7.482338905,0.743765771,52.08000183,0.621848702,-0.068447262,0.726286888,0.486566842,0.29972294,0.617090106
Cambodia,Southeast Asia,1906,3.898706913,8.013453484,0.605528593,59.68000031,0.955595791,0.244801208,0.890136123,0.713434279,0.351858586,0.82517308
Cameroon,Sub-Saharan Africa,1906,4.244634151,8.123253822,0.74283731,50.47999954,0.766064227,-0.038270786,0.898028791,0.616639733,0.284447879,0.533314586
Canada,North America and ANZ,1906,7.415144444,10.73914337,0.948128343,70.91999817,0.917961121,0.286125481,0.465601832,0.775568783,0.229332089,0.523448169
Chad,Sub-Saharan Africa,1906,4.03297472,7.4783535,0.672866464,49.36000061,0.562908113,-0.035707418,0.884475827,0.498229086,0.315747142,0.30277133
Chile,Latin America and Caribbean,1906,6.599128723,10.06339169,0.855235577,68.86000061,0.733610928,0.188598543,0.782117426,0.736138999,0.287592113,0.343267798
China,East Asia,1906,5.094917297,9.246742249,0.787818193,67.22000122,0.808255136,-0.187488616,,0.689159811,0.158702999,
Colombia,Latin America and Caribbean,1906,6.374879837,9.467689514,0.914372623,67.63999939,0.827868104,-0.012348481,0.868371546,0.828550577,0.293702394,0.357382864
Comoros,Sub-Saharan Africa,1906,3.955640316,8.044060707,0.719217896,57.47999954,0.534040928,-0.126743242,0.651009262,0.616151214,0.211843818,0.464862645
Congo (Brazzaville),Sub-Saharan Africa,1906,3.919341803,8.569225311,0.622330368,53.75999832,0.772510767,-0.141010031,0.799653709,0.546509743,0.32258296,0.541932642
Congo (Kinshasa),Sub-Saharan Africa,1906,4.63922739,6.803482056,0.769545972,50.90000153,0.557286203,-0.033435527,0.807406604,0.626130402,0.229651377,0.437570214
Costa Rica,Latin America and Caribbean,1906,7.272250175,9.787511826,0.902206898,69.51999664,0.92891407,0.03902087,0.794301391,0.836753607,0.263027132,0.280074805
Croatia,Central and Eastern Europe,1906,6.027634621,10.09216595,0.775817871,67.54000092,0.541909754,-0.24748528,0.923860013,0.571653247,0.271040529,0.311118603
Cyprus,Western Europe,1906,6.180507183,10.48427868,0.767177105,71.12000275,0.724629581,0.093665473,0.870691717,0.687085271,0.368632913,0.3364124
Czechia,Central and Eastern Europe,1906,6.334149361,10.42490005,0.91242677,67.94000244,0.739808738,-0.157697842,0.956799686,0.634971499,0.256508142,0.169811338
Denmark,Western Europe,1906,7.519909382,10.84381294,0.951437175,69.83999634,0.932627916,0.134583235,0.187407613,0.782715559,0.208569512,0.534252763
Dominican Republic,Latin America and Caribbean,1906,4.753311157,9.479447365,0.879158199,63.91999817,0.840129375,-0.064213857,0.727300286,0.724792302,0.297043145,0.43158412
Ecuador,Latin America and Caribbean,1906,5.960716248,9.343484879,0.785190413,66.48000336,0.825275123,-0.086801782,0.729978859,0.766601086,0.333309054,0.637234926
Egypt,Middle East and North Africa,1906,4.204156876,9.185753822,0.736645103,61.81999969,0.451543361,-0.136893734,0.880383074,0.458450794,0.398423016,0.601901174
El Salvador,Latin America and Caribbean,1906,5.934371471,8.968485832,0.806014717,64.04000092,0.682744801,-0.15848352,0.786294818,0.783695877,0.365220815,0.312310934
Estonia,Central and Eastern Europe,1906,5.363927841,10.27495861,0.889454544,67.45999908,0.696825743,-0.195185706,0.7928527,0.627043128,0.198966742,0.272975951
Ethiopia,Sub-Saharan Africa,1906,4.561168671,7.252150536,0.658794284,56.31999969,0.776308239,-0.043731738,,0.555734932,0.137166128,
Finland,Western Europe,1906,7.420209408,10.73535824,0.927739382,70.04000092,0.920968115,-0.00531166,0.360733956,0.742233932,0.191054434,0.597941577
France,Western Europe,1906,6.649365425,10.6640377,0.93709743,71.40000153,0.841320336,-0.152917221,0.607905269,0.705462158,0.252988011,0.44062534
Gabon,Sub-Saharan Africa,1906,3.97205925,9.572758675,0.736096144,54.91999817,0.565965831,-0.194857359,0.810119689,0.503554463,0.265743077,0.364717662
Georgia,Commonwealth of Independent States,1906,4.254445553,9.332181931,0.532586455,63.90000153,0.65872401,-0.272034407,0.320887595,0.443486065,0.250087857,0.610841632
Germany,Western Europe,1906,6.702362061,10.81722355,0.926406622,70.04000092,0.904440463,0.066588588,0.67923671,0.699049354,0.169576168,0.516928196
Ghana,Sub-Saharan Africa,1906,5.057261944,8.389938354,0.68511188,55.18000031,0.679418445,0.038182423,0.897836149,0.709003925,0.152376384,0.576750815
Greece,Western Europe,1906,5.096354008,10.2514143,0.81214112,70.16000366,0.37261042,-0.307540685,0.958908975,0.544410706,0.351506293,0.126218989
Guatemala,Latin America and Caribbean,1906,5.855717182,8.934686661,0.802148998,60.65999985,0.865471913,0.01753778,0.820923984,0.808444262,0.349404961,0.502455831
Guinea,Sub-Saharan Africa,1906,3.651554823,7.589314461,0.542295277,51.13999939,0.646187842,0.000303027,0.794450223,0.657049835,0.284573376,0.557172477
Haiti,Latin America and Caribbean,1906,4.413475037,8.011639595,0.74866271,38.63999939,0.482485861,0.246082872,0.717166364,0.556582868,0.283806413,0.367326528
Honduras,Latin America and Caribbean,1906,4.602218151,8.512798309,0.779194891,61.90000153,0.700452089,-0.004340269,0.871437132,0.79634434,0.293591261,0.26335296
Hong Kong S.A.R. of China,East Asia,1906,5.483764648,10.89273071,0.826425672,,0.879752457,0.2180143,0.379783154,0.580223143,0.183349267,0.49790594
Hungary,Central and Eastern Europe,1906,4.683358192,10.11942577,0.906113982,66.12000275,0.56923151,-0.139944121,0.930297315,0.581948757,0.315398008,0.209778264
Iceland,Western Europe,1906,7.590660095,10.78808689,0.978965282,71.59999847,0.904654503,0.236324042,0.758585632,0.816949069,0.157153815,0.257335573
India,South Asia,1906,4.719086656,8.42329216,0.510574579,58.02000046,0.609319044,0.065379836,0.829614758,0.543506503,0.294841021,0.539206505
Indonesia,Southeast Asia,1906,5.36777401,9.106734276,0.833621144,61.63999939,0.770319343,0.351713151,0.96158886,0.763571858,0.228979602,0.672580957
Iran,Middle East and North Africa,1906,4.608927727,9.584786415,0.599542618,65.27999878,0.764418423,,0.677707136,0.529298484,0.524968743,0.718554199
Iraq,Middle East and North Africa,1906,4.659508705,9.132593155,0.730118215,60.86000061,0.314564615,-0.015047939,0.78919065,0.410450041,0.44905889,0.339846313
Ireland,Western Europe,1906,6.964645386,10.88710403,0.961785913,70.33999634,0.90219456,0.297067612,0.572632253,0.721398354,0.236661568,0.3458727
Israel,Middle East and North Africa,1906,7.110854626,10.47877598,0.903415501,71.55999756,0.681439221,0.14979957,0.862327278,0.611278474,0.319231451,0.343569756
Italy,Western Europe,1906,5.839313984,10.63348961,0.86948663,71.30000305,0.570094943,0.109010942,0.908323646,0.651434124,0.387652248,0.280694604
Japan,East Asia,1906,5.968216419,10.56452179,0.905295432,73.23999786,0.752831519,,0.692387402,0.708420038,0.17147471,0.169178054
Jordan,Middle East and North Africa,1906,5.131996155,9.392827988,0.829496324,67.05999756,0.693142116,-0.172630981,,0.469228566,0.345336407,
Kazakhstan,Commonwealth of Independent States,1906,5.759469509,10.03023338,0.891716659,61.59999847,0.839832306,-0.174721926,0.876681805,0.666791737,0.1843815,0.726160645
Kenya,Sub-Saharan Africa,1906,4.547335148,8.268518448,0.83141011,54.54000092,0.627654195,0.055892199,0.911273062,0.667211711,0.19417724,0.40184477
Kosovo,Central and Eastern Europe,1906,5.639588356,9.000282288,0.757147133,,0.635793388,0.030489134,0.94965142,0.561853766,0.099630386,0.31239897
Kuwait,Middle East and North Africa,1906,6.221094608,11.01185513,0.888916671,69.59999847,0.934049547,,,0.794144511,0.095490493,
Kyrgyzstan,Commonwealth of Independent States,1906,5.207785606,8.356863976,0.856181741,62.43999863,0.702731669,-0.081130072,0.892036796,0.579561055,0.182383269,0.513287067
Laos,Southeast Asia,1906,4.876084805,8.60058403,0.692627907,58.15999985,,0.230367497,,0.740587413,0.386679232,
Latvia,Central and Eastern Europe,1906,5.125025272,10.08457756,0.851195216,64.90000153,0.563811779,-0.04164274,0.894979358,0.588138819,0.232224524,0.191219807
Lebanon,Middle East and North Africa,1906,4.572566986,9.862797737,0.712611496,65.51999664,0.620627165,-0.013729722,0.855777562,0.442211181,0.338856846,
Libya,Middle East and North Africa,1906,5.754394054,10.38018417,0.854930937,65.13999939,0.711518884,-0.074070729,0.790556133,0.633086085,0.316149682,
Lithuania,Central and Eastern Europe,1906,5.771037102,10.21577263,0.918690145,64.69999695,0.503027141,-0.276896715,0.956959248,0.556552887,0.277385563,0.145729542
Luxembourg,Western Europe,1906,6.964097023,11.62747765,0.913907707,70.90000153,0.916520953,0.049343392,0.402753204,0.725599825,0.227411717,0.743670523
Madagascar,Sub-Saharan Africa,1906,3.550609589,7.311224937,0.673088312,55.58000183,0.487007886,-0.05438751,0.853590488,0.587817192,0.193977416,0.350055397
Malawi,Sub-Saharan Africa,1906,4.279269695,7.222786903,0.603725672,51.72000122,0.637362719,0.143793926,0.885784984,0.717376053,0.200462922,0.471810192
Malaysia,Southeast Asia,1906,5.914283752,9.984627724,0.841218948,65.55999756,0.848071814,0.014949669,0.846618474,0.744375229,0.176881894,0.761775732
Mali,Sub-Saharan Africa,1906,4.313016891,7.571854591,0.823435068,51.97999954,0.704219282,-0.087546505,0.786719501,0.647199988,0.109447502,0.486437917
Malta,Western Europe,1906,5.962872028,10.43351746,0.921752036,70.76000214,0.860689878,0.345019877,,0.638694704,0.390503973,0.498758078
Mauritania,Sub-Saharan Africa,1906,4.673203945,8.494066238,0.763332725,58,0.487372756,-0.023503091,0.707005799,0.74946624,0.163681492,0.383974999
Mexico,Latin America and Caribbean,1906,7.319125184,9.843672752,0.767279446,65.37999725,0.787768304,-0.097219422,0.633281112,0.721975505,0.278110534,0.3614088
Moldova,Commonwealth of Independent States,1906,5.995712757,9.104750633,0.826219797,61.75999832,0.602418542,-0.05239689,0.955484569,0.563796163,0.313725889,0.21462217
Mongolia,East Asia,1906,4.885150433,9.168133736,0.918516099,58.63999939,0.688311696,0.102935001,0.932385981,0.524273217,0.181066349,0.310268313
Montenegro,Central and Eastern Europe,1906,5.218724251,9.729455948,0.704032779,66.36000061,0.46170637,-0.195966095,0.755059719,0.467812985,0.379281342,0.355399817
Morocco,Middle East and North Africa,1906,4.969656467,8.72599411,0.67582494,62.81999969,0.756784618,-0.184037641,0.844934762,0.640916228,0.28133598,0.525867641
Myanmar,Southeast Asia,1906,4.438939571,8.066871643,0.612249672,58.15999985,0.691094279,0.649480462,0.694738686,0.573841095,0.205414414,
Nepal,South Asia,1906,4.233244896,7.967660427,0.733602345,60.02000046,0.637778401,0.059689924,0.88349402,0.53831917,0.231070802,0.439799935
Netherlands,Western Europe,1906,7.470715523,10.85630417,0.938884676,70.98000336,0.877118647,0.284096241,0.433753788,0.752868414,0.226289868,0.574513912
New Zealand,North America and ANZ,1906,7.249629974,10.56567574,0.930028617,69.83999634,0.901853085,0.282304674,0.289297938,0.785510421,0.20687817,0.61469996
Nicaragua,Latin America and Caribbean,1906,5.448006153,8.525717735,0.894054413,64.90000153,0.850304902,0.015351702,0.643578768,0.761726439,0.254660487,0.573395669
Niger,Sub-Saharan Africa,1906,3.798088312,6.980211735,0.700107574,52.77999878,0.734430909,-0.064103708,0.777340889,0.582121611,0.141553044,0.534528375
Nigeria,Sub-Saharan Africa,1906,5.492954254,8.526246071,0.817579567,52.13999939,0.651688874,0.065138884,0.900431395,0.781706154,0.209099486,0.303561687
North Macedonia,Central and Eastern Europe,1906,4.639647484,9.527357101,0.798305035,65.05999756,0.613055706,-0.088671833,0.919845164,0.550912976,0.421751916,0.369646579
Norway,Western Europe,1906,7.678277016,11.03473949,0.947657406,70.59999847,0.946565866,0.141395047,0.368042678,0.79849118,0.212821111,0.663340509
Pakistan,South Asia,1906,5.131565094,8.330942154,0.542038023,55.02000046,0.366844118,0.159679741,0.842024505,0.51005733,0.332447737,0.228680417
Panama,Latin America and Caribbean,1906,6.859835625,10.13864231,0.89739114,67.81999969,0.783182502,-0.005850897,0.795796633,0.83766222,0.206641346,0.361556232
Paraguay,Latin America and Caribbean,1906,5.819018346,9.339297295,0.931004941,65.36000061,0.748206615,0.190827385,0.77365911,0.849250019,0.212838635,0.296063691
Peru,Latin America and Caribbean,1906,5.824557304,9.313336372,0.764071584,68.01999664,0.703000546,-0.081857793,0.866837919,0.705466568,0.397958517,0.272202104
Philippines,Southeast Asia,1906,5.001965046,8.748012543,0.812921703,61.72000122,0.914499581,0.050657127,0.771167636,0.811441779,0.35112527,0.758208573
Poland,Central and Eastern Europe,1906,5.87593174,10.13692188,0.935923874,67.45999908,0.811301708,-0.029424023,0.887895823,0.710892498,0.266746789,0.268628746
Portugal,Western Europe,1906,4.993962288,10.31416225,0.86603862,69.77999878,0.773821414,-0.100898668,0.959288418,0.6314798,0.370169967,0.230625153
Qatar,Middle East and North Africa,1906,6.611298561,11.6166687,0.838131666,65.37999725,0.924333632,0.149848491,,0.6826998,0.322181433,
Romania,Central and Eastern Europe,1906,5.166874886,9.996848106,0.740043104,65.76000214,0.644536138,-0.117408901,0.959486127,0.519568145,0.342614621,0.236376286
Russia,Commonwealth of Independent States,1906,5.620735645,10.16328239,0.901295125,61.38000107,0.609104156,-0.296169847,0.937517941,0.562564373,0.173604488,0.452001721
Rwanda,Sub-Saharan Africa,1906,3.333047867,7.400681973,0.637147248,57.09999847,0.835491359,-0.011332869,0.081324898,0.623918176,0.132398143,
Saudi Arabia,Middle East and North Africa,1906,6.396359444,10.72387409,0.867100954,62.59999847,0.560455382,-0.119785555,,0.691676438,0.224840984,
Senegal,Sub-Saharan Africa,1906,3.668736935,7.946098328,0.711077392,57.29999924,0.668252289,-0.038941775,0.851879895,0.721606612,0.213602841,0.645107508
Serbia,Central and Eastern Europe,1906,5.154521942,9.6089077,0.819430411,65.98000336,0.460574687,-0.13399142,0.951667845,0.447128445,0.371236444,0.223251179
Slovakia,Central and Eastern Europe,1906,5.91105938,10.18532562,0.925751448,66.94000244,0.620004296,-0.029893698,0.906532168,0.584856808,0.302260816,0.368380159
Slovenia,Central and Eastern Europe,1906,6.062891006,10.39248085,0.924753785,69.51999664,0.904386282,-0.023311013,0.890754104,0.598477244,0.283989847,0.238065988
Somaliland region,Middle East and North Africa,1906,5.057314396,,0.786291242,,0.758219004,,0.333831728,0.686731637,0.152428225,0.651241541
South Africa,Sub-Saharan Africa,1906,5.133887768,9.537120819,0.906595111,51.40000153,0.590144992,-0.172171131,0.838216782,0.71075809,0.178183243,0.425877452
South Korea,East Asia,1906,6.003286839,10.49263954,0.77539736,71.33999634,0.61839807,,0.843719423,0.610191762,0.206364661,0.230812564
Spain,Western Europe,1906,6.290690422,10.48429203,0.937023342,71.23999786,0.754586101,-0.063294187,0.843593001,0.644379139,0.366474479,0.339146554
Sri Lanka,South Asia,1906,4.224593163,9.310695648,0.824357271,65.16000366,0.800397217,0.155288652,0.822879076,0.761135697,0.196870834,0.777017355
